sessdef,variable,variable_label,outcome,outcome_label,n,spearman_rho,spearman_p,lo_tercile,mid_tercile,hi_tercile,hi_minus_lo,welch_p,bh_rank,bh_crit,survives_BH05
RTH,fri_last_hour_ret_atr,Fri last-hour return / ATR,mfe_down_atr,Mon max down-excursion / ATR,467,-0.09676181445282031,0.03658692839209895,0.5144630475325451,0.46360268761932144,0.43096203701522884,-0.08350101051731629,0.16365933877583386,25.0,0.020833333333333332,False
RTH,B_body_ratio,Fri body / range,touch_Blow,Mon touches Fri low,467,0.1543328146370774,0.0008190008147910042,0.38461538461538464,0.4645161290322581,0.5448717948717948,0.1602564102564102,0.004443142690904454,17.0,0.014166666666666668,True
RTH,B_body_ratio,Fri body / range,seq_low_first,Mon reaches Fri low BEFORE Fri high,467,0.21867693048872125,1.834539921267992e-06,0.28846153846153844,0.41935483870967744,0.5256410256410257,0.23717948717948723,1.6331854978289775e-05,8.0,0.006666666666666667,True
RTH,B_body_ratio,Fri body / range,dn60_atr,Mon down-excursion in first 60m / ATR,467,0.16592259003004203,0.0003169970364915035,0.20760859797061648,0.22471488917772378,0.3001141710741972,0.09250557310358071,0.0023721449960217335,15.0,0.0125,True
RTH,B_body_ratio,Fri body / range,net60_atr,Mon (down - up) excursion first 60m / ATR,467,0.08301079099987298,0.07310654228714629,-0.062126371642468654,-0.050654106924597944,-0.011244779871053307,0.050881591771415345,0.31623418294472716,34.0,0.028333333333333335,False
RTH,B_body_ratio,Fri body / range,ret_close_atr,Mon close - open / ATR,467,0.012522065430319192,0.7872452683321226,0.04934317253995031,0.030445337897553482,0.071178718528622,0.021835545988671684,0.7809012533747746,56.0,0.04666666666666667,False
RTH,B_body_ratio,Fri body / range,mfe_down_atr,Mon max down-excursion / ATR,467,0.08095882142315297,0.08051321222641841,0.42995365453844886,0.4453186242950164,0.5336382877995,0.1036846332610511,0.07432730449518014,35.0,0.029166666666666667,False
BROKER,A_range_atr,Thu range / ATR,touch_Blow,Mon touches Fri low,475,-0.067341324733543,0.14279352574243673,0.5157232704402516,0.5189873417721519,0.45569620253164556,-0.06002706790860601,0.2864565017474258,34.0,0.028333333333333335,False
BROKER,A_range_atr,Thu range / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,-0.07947045454743792,0.08359593413358499,0.4591194968553459,0.46835443037974683,0.3860759493670886,-0.07304354748825731,0.18917938915361732,29.0,0.02416666666666667,False
BROKER,A_range_atr,Thu range / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.09750825394546808,0.03361925651259206,0.08843547188762721,0.11066962861810108,0.13767590857544307,0.04924043668781586,0.004669406567996426,24.0,0.020000000000000004,False
BROKER,A_range_atr,Thu range / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.004662325956365224,0.9192759108580556,-0.026671968914177824,0.008506872608194686,0.008776520994770979,0.035448489908948805,0.15095414929492312,58.0,0.04833333333333334,False
BROKER,A_range_atr,Thu range / ATR,ret_close_atr,Mon close - open / ATR,475,-0.01703267849444908,0.7111832561905467,0.12735554815013073,0.046648326116406104,0.05323523426864575,-0.07412031388148498,0.3931286772361262,52.0,0.043333333333333335,False
BROKER,A_range_atr,Thu range / ATR,mfe_down_atr,Mon max down-excursion / ATR,475,0.1366898081082716,0.0028333780067259957,0.4585562682227485,0.5423627640335967,0.6487947531086325,0.19023848488588407,0.0025927443884270506,15.0,0.0125,True
BROKER,A_close_loc,Thu close location in Thu range,touch_Blow,Mon touches Fri low,475,0.08518232321516109,0.06359809326247655,0.43670886075949367,0.5126582278481012,0.5408805031446541,0.10417164238516041,0.06389500566380361,27.0,0.022500000000000003,False
BROKER,A_close_loc,Thu close location in Thu range,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,0.05790078678281011,0.207795472860409,0.3987341772151899,0.43670886075949367,0.4779874213836478,0.07925324416845791,0.156016619917815,37.0,0.030833333333333334,False
BROKER,A_close_loc,Thu close location in Thu range,dn60_atr,Mon down-excursion in first 60m / ATR,475,-0.05509233368349313,0.230739416068627,0.1302941821958988,0.10236140090789782,0.1040267470208354,-0.0262674351750634,0.14771217164224656,38.0,0.03166666666666667,False
BROKER,A_close_loc,Thu close location in Thu range,net60_atr,Mon (down - up) excursion first 60m / ATR,475,-0.034652864476903356,0.45116266667111715,0.009425494469833439,-0.0017541888816942869,-0.01712033428309236,-0.0265458287529258,0.2648948068382793,48.0,0.04000000000000001,False
BROKER,A_close_loc,Thu close location in Thu range,ret_close_atr,Mon close - open / ATR,475,-0.13235859567011352,0.003854719667868515,0.16433202400627095,0.07281391988833869,-0.009043549928549353,-0.1733755739348203,0.04624433234749471,16.0,0.013333333333333334,True
BROKER,A_close_loc,Thu close location in Thu range,mfe_down_atr,Mon max down-excursion / ATR,475,0.040491168490242965,0.3785773722214263,0.5449025283709533,0.5257372725282167,0.5783160114076752,0.03341348303672187,0.6099215990296474,44.0,0.03666666666666667,False
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,touch_Blow,Mon touches Fri low,475,-0.0029172028498342844,0.9494387655088974,0.4873417721518987,0.5126582278481012,0.49056603773584906,0.0032242655839503365,0.9543910804344972,59.5,0.04958333333333333,False
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,0.009624342431562771,0.8342844137077183,0.4240506329113924,0.45569620253164556,0.4339622641509434,0.009911631239551022,0.8590544855842959,56.5,0.04708333333333334,False
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.11618604871891343,0.011272624894458565,0.0882968888814385,0.113974147571799,0.13422019589371809,0.04592330701227959,0.0008118025784773968,18.5,0.015416666666666667,True
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.054173520174225595,0.23862156919134217,-0.017818030227635184,-0.010832737773806604,0.0189732985920887,0.036791328819723884,0.0649064122693708,39.5,0.03291666666666667,False
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,ret_close_atr,Mon close - open / ATR,475,0.06451620488301918,0.1603616727025351,0.03778240274313263,0.059862675682771566,0.12957995160639066,0.09179754886325803,0.32644392940855804,35.5,0.029583333333333336,False
BROKER,shortfall_atr,(Thu high - Fri high) / ATR,mfe_down_atr,Mon max down-excursion / ATR,475,0.08617825824192005,0.06055159135813299,0.5219214075432989,0.4855711278638574,0.6410661242865316,0.11914471674323279,0.08739456703660645,25.5,0.02125,False
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,touch_Blow,Mon touches Fri low,475,-0.0029172028498342844,0.9494387655088974,0.4873417721518987,0.5126582278481012,0.49056603773584906,0.0032242655839503365,0.9543910804344972,59.5,0.04958333333333333,False
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,0.009624342431562771,0.8342844137077183,0.4240506329113924,0.45569620253164556,0.4339622641509434,0.009911631239551022,0.8590544855842959,56.5,0.04708333333333334,False
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.11618604871891343,0.011272624894458565,0.0882968888814385,0.113974147571799,0.13422019589371809,0.04592330701227959,0.0008118025784773968,18.5,0.015416666666666667,True
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.054173520174225595,0.23862156919134217,-0.017818030227635184,-0.010832737773806604,0.0189732985920887,0.036791328819723884,0.0649064122693708,39.5,0.03291666666666667,False
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,ret_close_atr,Mon close - open / ATR,475,0.06451620488301918,0.1603616727025351,0.03778240274313263,0.059862675682771566,0.12957995160639066,0.09179754886325803,0.32644392940855804,35.5,0.029583333333333336,False
BROKER,fri_min_gap_to_Ahigh_atr,closest Fri approach to Thu high / ATR,mfe_down_atr,Mon max down-excursion / ATR,475,0.08617825824192005,0.06055159135813299,0.5219214075432989,0.4855711278638574,0.6410661242865316,0.11914471674323279,0.08739456703660645,25.5,0.02125,False
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),touch_Blow,Mon touches Fri low,475,-0.20367720831007097,7.66504577492925e-06,0.620253164556962,0.5157232704402516,0.35443037974683544,-0.26582278481012656,1.6289481905776118e-06,10.5,0.00875,True
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),seq_low_first,Mon reaches Fri low BEFORE Fri high,475,-0.24676401474952522,5.0823040417333044e-08,0.569620253164557,0.49056603773584906,0.25316455696202533,-0.31645569620253167,5.014786497921731e-09,6.5,0.005416666666666667,True
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),dn60_atr,Mon down-excursion in first 60m / ATR,475,-0.1051578061959448,0.02189518754331593,0.13468312359659287,0.10041651607369029,0.10160554001730551,-0.03307758357928736,0.06252068254251444,22.5,0.01875,False
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),net60_atr,Mon (down - up) excursion first 60m / ATR,475,-0.03733208731427629,0.4169217574310534,0.0209062701726867,-0.02500718353755398,-0.005298198562652622,-0.026204468735339322,0.2790371901077346,46.5,0.03875,False
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),ret_close_atr,Mon close - open / ATR,475,0.009815805845244543,0.8310368096238375,0.025082824241060616,0.11575484111923628,0.08647486537128371,0.06139204113022309,0.5011400352937073,54.5,0.04541666666666667,False
BROKER,fri_frac_closest,when Fri came closest to Thu high (frac of session),mfe_down_atr,Mon max down-excursion / ATR,475,-0.07005733847641374,0.1273301469292552,0.6568634377810508,0.4982309534060687,0.49436828857543197,-0.16249514920561886,0.012419570737839444,30.5,0.025416666666666667,False
BROKER,fri_frac_high,when Fri made its high (frac of session),touch_Blow,Mon touches Fri low,475,-0.20367720831007097,7.66504577492925e-06,0.620253164556962,0.5157232704402516,0.35443037974683544,-0.26582278481012656,1.6289481905776118e-06,10.5,0.00875,True
BROKER,fri_frac_high,when Fri made its high (frac of session),seq_low_first,Mon reaches Fri low BEFORE Fri high,475,-0.24676401474952522,5.0823040417333044e-08,0.569620253164557,0.49056603773584906,0.25316455696202533,-0.31645569620253167,5.014786497921731e-09,6.5,0.005416666666666667,True
BROKER,fri_frac_high,when Fri made its high (frac of session),dn60_atr,Mon down-excursion in first 60m / ATR,475,-0.1051578061959448,0.02189518754331593,0.13468312359659287,0.10041651607369029,0.10160554001730551,-0.03307758357928736,0.06252068254251444,22.5,0.01875,False
BROKER,fri_frac_high,when Fri made its high (frac of session),net60_atr,Mon (down - up) excursion first 60m / ATR,475,-0.03733208731427629,0.4169217574310534,0.0209062701726867,-0.02500718353755398,-0.005298198562652622,-0.026204468735339322,0.2790371901077346,46.5,0.03875,False
BROKER,fri_frac_high,when Fri made its high (frac of session),ret_close_atr,Mon close - open / ATR,475,0.009815805845244543,0.8310368096238375,0.025082824241060616,0.11575484111923628,0.08647486537128371,0.06139204113022309,0.5011400352937073,54.5,0.04541666666666667,False
BROKER,fri_frac_high,when Fri made its high (frac of session),mfe_down_atr,Mon max down-excursion / ATR,475,-0.07005733847641374,0.1273301469292552,0.6568634377810508,0.4982309534060687,0.49436828857543197,-0.16249514920561886,0.012419570737839444,30.5,0.025416666666666667,False
BROKER,B_range_atr,Fri range / ATR,touch_Blow,Mon touches Fri low,475,0.04989952243137591,0.27776857223411316,0.49056603773584906,0.4430379746835443,0.5569620253164557,0.06639598758060661,0.23795221199076352,42.0,0.035,False
BROKER,B_range_atr,Fri range / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,0.1212790932131656,0.008144357395827206,0.37735849056603776,0.3987341772151899,0.5379746835443038,0.16061619297826601,0.004010530064558104,17.0,0.014166666666666668,True
BROKER,B_range_atr,Fri range / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.2830648738246091,3.3438644261815323e-10,0.07140364845649359,0.1014613462031808,0.1640238107723269,0.0926201623158333,6.048691361314938e-07,5.0,0.004166666666666667,True
BROKER,B_range_atr,Fri range / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.03441022511602909,0.45434006900084256,-0.015546867969551357,-0.009987034365828817,0.016074914992872908,0.031621782962424266,0.20832587048453258,49.0,0.04083333333333334,False
BROKER,B_range_atr,Fri range / ATR,ret_close_atr,Mon close - open / ATR,475,0.027781814924504114,0.5458357408205454,0.07146975387666646,0.08434653540850533,0.0717765268087036,0.00030677293203713873,0.9974406227825579,50.0,0.041666666666666664,False
BROKER,B_range_atr,Fri range / ATR,mfe_down_atr,Mon max down-excursion / ATR,475,0.2148530713006739,2.294656515719007e-06,0.43060451031721164,0.46893963247408454,0.7503465524338431,0.31974204211663143,3.533462808374642e-06,9.0,0.007500000000000001,True
